exp,seed,v0,thw0,lead_onset_t,rt_brake,rt_replan,brake_onset_idx,replan_onset_idx,lead_onset_idx,min_gap,collided,eps_pre_median,eps_max
21,2,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-74.65721435546875,0,1.2800000000000002,14863.565670244687
21,3,20.0,3.21,0.8,1.8,1.6,13,12,4,-60.4591552734375,0,1.2800000000000002,69587.87707050295
21,4,20.0,3.21,0.8,1.8,1.4000000000000001,13,11,4,-33.68887634277344,0,1.2800000000000002,4424.0857744201985
21,5,20.0,3.21,0.8,1.8,1.6,13,12,4,-20.413180541992187,0,1.2800000000000002,6998.939220898541
21,6,20.0,3.21,0.8,2.4000000000000004,1.6,16,12,4,-38.59878845214844,0,1.2800000000000002,8732.761738280891
21,7,20.0,3.21,0.8,1.8,1.4000000000000001,13,11,4,-25.087603759765624,0,1.2800000000000002,2427.1938634078056
21,8,20.0,3.21,0.8,1.8,1.4000000000000001,13,11,4,-52.04774780273438,0,1.2800000000000002,53511.343054176556
21,9,20.0,3.21,0.8,2.0,1.6,14,12,4,-78.09543151855469,0,1.2800000000000002,9460.781666996789
21,10,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-46.90469665527344,0,1.2800000000000002,4809.191187774421
21,11,20.0,3.21,0.8,1.8,1.6,13,12,4,-45.69021911621094,0,1.2800000000000002,15839.671424094398
21,12,20.0,3.21,0.8,1.8,1.6,13,12,4,-37.68753356933594,0,1.2800000000000002,11320.267805553656
21,13,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-76.10728759765625,0,1.2800000000000002,9033.482460133191
21,14,20.0,3.21,0.8,1.8,1.4000000000000001,13,11,4,-76.37765808105469,0,1.2800000000000002,9832.180667445149
21,15,20.0,3.21,0.8,1.8,1.6,13,12,4,-52.830569458007815,0,1.2800000000000002,17546.64197212296
21,16,20.0,3.21,0.8,2.0,1.6,14,12,4,-86.43625183105469,0,1.2800000000000002,9053.240209191195
21,17,20.0,3.21,0.8,2.6,1.6,17,12,4,-48.02237243652344,0,1.2800000000000002,9423.245464211668
21,18,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-41.50184936523438,0,1.2800000000000002,8554.591151457833
21,19,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-84.55380554199219,0,1.2800000000000002,9048.66937119258
21,20,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-27.443972778320312,0,1.2800000000000002,7751.432482448794
21,21,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-48.736575317382815,0,1.2800000000000002,14176.375572008543
21,22,20.0,3.21,0.8,1.8,1.4000000000000001,13,11,4,-17.605067443847656,0,1.2800000000000002,2436.8289200023
21,23,20.0,3.21,0.8,1.8,1.6,13,12,4,-72.46300048828125,0,1.2800000000000002,3149.7752394812096
21,24,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-40.47304077148438,0,1.2800000000000002,2865.9107059187854
21,25,20.0,3.21,0.8,1.8,1.6,13,12,4,-16.904368591308593,0,1.2800000000000002,1728.1876479694545
21,26,20.0,3.21,0.8,1.8,1.6,13,12,4,-60.058291625976565,0,1.2800000000000002,13684.57241662193
21,27,20.0,3.21,0.8,1.8,1.4000000000000001,13,11,4,-22.972903442382812,0,1.2800000000000002,4270.248272614677
21,28,20.0,3.21,0.8,2.2,1.6,15,12,4,-93.7208740234375,0,1.2800000000000002,10383.840428486066
21,29,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-84.86921997070313,0,1.2800000000000002,6854457.745550913
21,30,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-69.37977905273438,0,1.2800000000000002,62731.75256567725
21,31,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-60.08230895996094,0,1.2800000000000002,1885.810661538142
22,0,15.0,3.28,0.8,1.8,1.2000000000000002,13,10,4,-20.34208984375,0,1.2800000000000002,17863.129631162545
22,1,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,4.083210754394531,0,1.2800000000000002,3438.8429811959813
22,2,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,9.887570190429688,0,1.2800000000000002,1541.4189929635008
22,3,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,4.159428405761719,0,1.2800000000000002,1261.1000907363284
22,4,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,5.374348449707031,0,1.2800000000000002,1680.8066334308107
22,5,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,-12.729861450195312,0,1.2800000000000002,7550.491618891944
22,6,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,2.9453781127929686,0,1.2800000000000002,1994.3321010085633
22,7,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,2.5108078002929686,0,1.2800000000000002,1902.2721776158262
22,8,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,2.473828125,0,1.2800000000000002,1823.1729668622256
22,9,15.0,3.28,0.8,1.8,1.2000000000000002,13,10,4,-36.37572021484375,0,1.2800000000000002,26851.28489418645
22,10,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,3.0217941284179686,0,1.2800000000000002,2287.394928391292
22,11,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,3.615284729003906,0,1.2800000000000002,1108.525082920405
22,12,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,2.281117248535156,0,1.2800000000000002,1623.2191019157403
22,13,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,2.6598861694335936,0,1.2800000000000002,1153.170304759664
22,14,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,-28.78539581298828,0,1.2800000000000002,7196.418102891636
22,15,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,-19.036990356445312,0,1.2800000000000002,1857.1124201983453
22,16,15.0,3.28,0.8,1.8,1.4000000000000001,13,11,4,-13.302401733398437,0,1.2800000000000002,2741.276987249225
22,17,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,-34.756953430175784,0,1.2800000000000002,1940.5978193496194
22,18,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,3.4996612548828123,0,1.2800000000000002,1709.95524314483
22,19,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,2.3134735107421873,0,1.2800000000000002,2120.7170401945446
22,20,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,4.732449340820312,0,1.2800000000000002,1542.5205023476385
22,21,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,2.5450103759765623,0,1.2800000000000002,1584.8570040418244
22,22,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,4.286457824707031,0,1.2800000000000002,1467.5031541004118
22,23,15.0,3.28,0.8,1.8,1.2000000000000002,13,10,4,-44.906008911132815,0,1.2800000000000002,1543484.9679087254
22,24,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,4.254475402832031,0,1.2800000000000002,3055.939386059193
22,25,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,11.986424255371094,0,1.2800000000000002,1931.064261491325
22,26,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,-42.833193969726565,0,1.2800000000000002,5802.720978055692
22,27,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,3.7844207763671873,0,1.2800000000000002,1949.8232859774391
22,28,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,9.06714324951172,0,1.2800000000000002,1684.8064444805216
22,29,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,4.975247192382812,0,1.2800000000000002,1949.7699128515628
22,30,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,5.399288940429687,0,1.2800000000000002,1328.3231409963053
22,31,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,-23.996218872070312,0,1.2800000000000002,1965.3991430916485
23,0,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,5.420925903320312,0,1.2800000000000002,1622.727699157084
23,1,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,6.528870391845703,0,1.2800000000000002,1644.6741205237884
23,2,10.0,3.42,0.8,1.8,1.4000000000000001,13,11,4,7.285347747802734,0,1.2800000000000002,1421.513202167017
23,3,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,6.512978363037109,0,1.2800000000000002,1543.215744967232
23,4,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,5.74384765625,0,1.2800000000000002,1279.0421685017127
23,5,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,3.1409347534179686,0,1.2800000000000002,1393.0850989387586
23,6,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,8.979538726806641,0,1.2800000000000002,1609.833366179041
23,7,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,5.691807556152344,0,1.2800000000000002,1592.206306866074
23,8,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,6.180847930908203,0,1.2800000000000002,1262.8673734561587
23,9,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,6.817017364501953,0,1.2800000000000002,1847.997155160701
23,10,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,3.27979736328125,0,1.2800000000000002,1017.9297191650602
23,11,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,5.551338958740234,0,1.2800000000000002,1291.4574397999043
23,12,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,7.642559814453125,0,1.2800000000000002,1356.5506807434529
23,13,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,7.130955505371094,0,1.2800000000000002,1388.0809601428646
23,14,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,2.0832260131835936,0,1.2800000000000002,1192.5427404950149
23,15,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,8.386929321289063,0,1.2800000000000002,1189.4651033450682
23,16,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,3.173096466064453,0,1.2800000000000002,1652.787395623208
23,17,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,5.109890747070312,0,1.2800000000000002,1286.8187379026967
23,18,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,10.09742431640625,0,1.2800000000000002,1539.8148979259909
23,19,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,7.648598480224609,0,1.2800000000000002,1354.0436263980587
23,20,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,7.018807220458984,0,1.2800000000000002,1145.2240234872802
23,21,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,8.660153198242188,0,1.2800000000000002,1119.5128116389608
23,22,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,5.570137786865234,0,1.2800000000000002,1200.6699927748612
23,23,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,6.675972747802734,0,1.2800000000000002,1304.6131307808391
23,24,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,7.979641723632812,0,1.2800000000000002,1122.786192732469
23,25,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,4.649685668945312,0,1.2800000000000002,1329.6287058282112
23,26,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,10.115563201904298,0,1.2800000000000002,1365.2140476718528
23,27,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,6.8268592834472654,0,1.2800000000000002,1071.9513654261073
23,28,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,5.9856422424316404,0,1.2800000000000002,1188.4622348576158
23,29,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,8.466595458984376,0,1.2800000000000002,1852.4822625727948
23,30,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,9.421871948242188,0,1.2800000000000002,1325.491644652138
23,31,10.0,3.42,0.8,1.6,1.4000000000000001,12,11,4,1.7288673400878904,0,1.2800000000000002,1564.86665470254
24,0,25.0,3.668,0.8,2.2,2.0,15,14,4,-34.13991088867188,0,1.2800000000000002,7647.537593274426
24,1,25.0,3.668,0.8,2.2,2.0,15,14,4,-127.61606140136719,0,1.2800000000000002,29070.83656946108
24,2,25.0,3.668,0.8,2.6,2.0,17,14,4,-96.42703552246094,0,1.2800000000000002,11109.45817635625
24,3,25.0,3.668,0.8,2.8000000000000003,2.0,18,14,4,-112.55127258300782,0,1.2800000000000002,197668.02725592625
24,4,25.0,3.668,0.8,2.4000000000000004,2.0,16,14,4,-136.08023376464843,0,1.2800000000000002,16699.01887233115
24,5,25.0,3.668,0.8,2.4000000000000004,2.0,16,14,4,-126.59344787597657,0,1.2800000000000002,11622.915717294705
24,6,25.0,3.668,0.8,2.4000000000000004,2.0,16,14,4,-31.130343627929687,0,1.2800000000000002,3506.6219101915976
24,7,25.0,3.668,0.8,2.4000000000000004,2.0,16,14,4,-53.79635925292969,0,1.2800000000000002,2535.1157499093256
24,8,25.0,3.668,0.8,2.2,2.0,15,14,4,-75.3392822265625,0,1.2800000000000002,10413.45210366717
24,9,25.0,3.668,0.8,2.2,2.0,15,14,4,-27.290988159179687,0,1.2800000000000002,9357.206887107013
24,10,25.0,3.668,0.8,2.2,2.0,15,14,4,-89.00349731445313,0,1.2800000000000002,55979.45602647843
24,11,25.0,3.668,0.8,2.2,2.0,15,14,4,-49.21243591308594,0,1.2800000000000002,8954.91290395965
24,12,25.0,3.668,0.8,2.8000000000000003,2.0,18,14,4,-105.21216125488282,0,1.2800000000000002,18624.467116671723
24,13,25.0,3.668,0.8,3.2,2.0,20,14,4,-116.76843566894532,0,1.2800000000000002,12705.450335630443
24,14,25.0,3.668,0.8,2.6,2.0,17,14,4,-125.58441467285157,0,1.2800000000000002,23754.238684310443
24,15,25.0,3.668,0.8,2.2,2.0,15,14,4,-59.63046569824219,0,1.2800000000000002,10603.34506604704
24,16,25.0,3.668,0.8,2.4000000000000004,2.0,16,14,4,-124.52020568847657,0,1.2800000000000002,13733.208590238608
24,17,25.0,3.668,0.8,3.0,2.0,19,14,4,-108.96408386230469,0,1.2800000000000002,24961.814403208697
24,18,25.0,3.668,0.8,3.0,2.0,19,14,4,-83.18779296875,0,1.2800000000000002,125758.83557009217
24,19,25.0,3.668,0.8,2.4000000000000004,2.0,16,14,4,-75.57458801269532,0,1.2800000000000002,10093.64634369311
24,20,25.0,3.668,0.8,3.8000000000000003,2.0,23,14,4,-137.41360778808593,0,1.2800000000000002,12503.754116746439
24,21,25.0,3.668,0.8,2.4000000000000004,2.0,16,14,4,-85.78219909667969,0,1.2800000000000002,11089.291569404533
24,22,25.0,3.668,0.8,3.2,2.0,20,14,4,-122.62738342285157,0,1.2800000000000002,35011.393138027335
24,23,25.0,3.668,0.8,2.8000000000000003,2.2,18,15,4,-98.00656433105469,0,1.2800000000000002,21448.646951101065
24,24,25.0,3.668,0.8,2.8000000000000003,2.0,18,14,4,-64.62977905273438,0,1.2800000000000002,12309.820580875077
24,25,25.0,3.668,0.8,2.2,2.0,15,14,4,-83.68878479003907,0,1.2800000000000002,10998.190541679664
24,26,25.0,3.668,0.8,2.2,2.0,15,14,4,-52.7015869140625,0,1.2800000000000002,10402.50198514932
24,27,25.0,3.668,0.8,3.4000000000000004,2.0,21,14,4,-86.29060668945313,0,1.2800000000000002,11796.060153376835
24,28,25.0,3.668,0.8,2.4000000000000004,2.0,16,14,4,-84.7965576171875,0,1.2800000000000002,2369.7721940008796
24,29,25.0,3.668,0.8,3.0,2.0,19,14,4,-78.32478637695313,0,1.2800000000000002,11532.822508788875
24,30,25.0,3.668,0.8,2.2,2.0,15,14,4,-77.54030151367188,0,1.2800000000000002,125015912.0411379
24,31,25.0,3.668,0.8,2.4000000000000004,2.0,16,14,4,-105.61813659667969,0,1.2800000000000002,11834.576453971953
25,0,20.0,3.71,0.8,2.4000000000000004,1.8,16,13,4,-60.10818786621094,0,1.2800000000000002,8014.720706494903
25,1,20.0,3.71,0.8,2.2,1.8,15,13,4,-46.66409606933594,0,1.2800000000000002,3985.121792466402
25,2,20.0,3.71,0.8,2.2,1.8,15,13,4,-14.701617431640624,0,1.2800000000000002,2168.718580925481
25,3,20.0,3.71,0.8,2.4000000000000004,1.8,16,13,4,-55.77257080078125,0,1.2800000000000002,9218.038554244624
25,4,20.0,3.71,0.8,3.8000000000000003,1.8,23,13,4,-51.890200805664065,0,1.2800000000000002,11606.207707598014
25,5,20.0,3.71,0.8,2.0,1.8,14,13,4,-81.60994262695313,0,1.2800000000000002,9903.943344030102
25,6,20.0,3.71,0.8,2.0,1.8,14,13,4,-31.269442749023437,0,1.2800000000000002,3507.2764119302665
25,7,20.0,3.71,0.8,2.0,1.8,14,13,4,-69.41563720703125,0,1.2800000000000002,1879.77441929392
25,8,20.0,3.71,0.8,2.0,1.8,14,13,4,-24.258929443359374,0,1.2800000000000002,2605.5980189925594
25,9,20.0,3.71,0.8,2.0,1.8,14,13,4,-34.43297119140625,0,1.2800000000000002,172501.389015405
25,10,20.0,3.71,0.8,2.0,1.8,14,13,4,-28.016360473632812,0,1.2800000000000002,12976.663982089574
25,11,20.0,3.71,0.8,2.2,1.8,15,13,4,-55.98939819335938,0,1.2800000000000002,9704.949593030708
25,12,20.0,3.71,0.8,2.0,1.8,14,13,4,-42.604296875,0,1.2800000000000002,9430.126305148335
25,13,20.0,3.71,0.8,3.0,1.8,19,13,4,-86.85327453613282,0,1.2800000000000002,9986.130106866449
25,14,20.0,3.71,0.8,2.2,1.8,15,13,4,-29.135897827148437,0,1.2800000000000002,7771.359919479778
25,15,20.0,3.71,0.8,2.0,1.8,14,13,4,-20.561083984375,0,1.2800000000000002,12666.399559862995
25,16,20.0,3.71,0.8,2.0,1.8,14,13,4,-43.017886352539065,0,1.2800000000000002,128903.76141834159
25,17,20.0,3.71,0.8,2.0,1.8,14,13,4,-29.710604858398437,0,1.2800000000000002,189610.67755748561
25,18,20.0,3.71,0.8,2.0,1.8,14,13,4,-48.149661254882815,0,1.2800000000000002,5044.770049555764
25,19,20.0,3.71,0.8,2.2,1.8,15,13,4,-76.24086303710938,0,1.2800000000000002,2967.8405592312574
25,20,20.0,3.71,0.8,2.8000000000000003,1.8,18,13,4,-61.830691528320315,0,1.2800000000000002,31690.182356953414
25,21,20.0,3.71,0.8,2.2,1.8,15,13,4,-86.61184997558594,0,1.2800000000000002,26157.371412086653
25,22,20.0,3.71,0.8,2.0,1.8,14,13,4,-60.295352172851565,0,1.2800000000000002,104182.92530268538
25,23,20.0,3.71,0.8,2.0,1.8,14,13,4,-33.62184448242188,0,1.2800000000000002,2980.359317861159
25,24,20.0,3.71,0.8,2.0,1.8,14,13,4,-51.302783203125,0,1.2800000000000002,8809.404334908524
25,25,20.0,3.71,0.8,2.0,1.8,14,13,4,-45.174258422851565,0,1.2800000000000002,26116.423714299377
25,26,20.0,3.71,0.8,2.0,1.8,14,13,4,-17.015750122070312,0,1.2800000000000002,3032.443068229508
25,27,20.0,3.71,0.8,2.0,1.8,14,13,4,-51.295413208007815,0,1.2800000000000002,4575.631629450951
25,28,20.0,3.71,0.8,2.2,1.8,15,13,4,-42.2703125,0,1.2800000000000002,2153.9531660779835
25,29,20.0,3.71,0.8,2.0,1.8,14,13,4,-33.99888916015625,0,1.2800000000000002,2199.1445307440836
25,30,20.0,3.71,0.8,2.0,1.8,14,13,4,-50.63954467773438,0,1.2800000000000002,3252.8143659532366
25,31,20.0,3.71,0.8,2.4000000000000004,1.8,16,13,4,-31.0773193359375,0,1.2800000000000002,8291.537543646331
26,0,15.0,3.78,0.8,1.8,1.6,13,12,4,7.3889892578125,0,1.2800000000000002,1260.225749877548
26,1,15.0,3.78,0.8,1.8,1.6,13,12,4,12.498822021484376,0,1.2800000000000002,1506.7587775172053
26,2,15.0,3.78,0.8,1.8,1.6,13,12,4,7.693074035644531,0,1.2800000000000002,1939.9461294348705
26,3,15.0,3.78,0.8,1.8,1.6,13,12,4,6.788037109375,0,1.2800000000000002,1889.0246057829347
26,4,15.0,3.78,0.8,1.8,1.6,13,12,4,4.786007690429687,0,1.2800000000000002,1561.9084281106818
26,5,15.0,3.78,0.8,1.8,1.6,13,12,4,10.041714477539063,0,1.2800000000000002,2223.3228824749467
26,6,15.0,3.78,0.8,1.8,1.6,13,12,4,-25.948893737792968,0,1.2800000000000002,7294.577874355033
26,7,15.0,3.78,0.8,1.8,1.6,13,12,4,8.43701629638672,0,1.2800000000000002,1812.1736173032664
26,8,15.0,3.78,0.8,1.8,1.6,13,12,4,6.815556335449219,0,1.2800000000000002,2071.5134006995468
26,9,15.0,3.78,0.8,2.0,1.6,14,12,4,-15.024432373046874,0,1.2800000000000002,3765.200027819297
26,10,15.0,3.78,0.8,1.8,1.6,13,12,4,4.891423034667969,0,1.2800000000000002,1600.4289152790832
26,11,15.0,3.78,0.8,2.0,1.6,14,12,4,-54.516535949707034,0,1.2800000000000002,7252.336773274976
26,12,15.0,3.78,0.8,1.8,1.6,13,12,4,10.150990295410157,0,1.2800000000000002,1246.7317324619605
26,13,15.0,3.78,0.8,1.8,1.6,13,12,4,-13.970072937011718,0,1.2800000000000002,39224.324973493385
26,14,15.0,3.78,0.8,1.8,1.6,13,12,4,5.114117431640625,0,1.2800000000000002,2490.2154510120527
26,15,15.0,3.78,0.8,1.8,1.6,13,12,4,-19.708384704589843,0,1.2800000000000002,13201.621698849287
26,16,15.0,3.78,0.8,2.0,1.6,14,12,4,-31.999247741699218,0,1.2800000000000002,2833.81710059993
26,17,15.0,3.78,0.8,1.8,1.6,13,12,4,3.3410308837890623,0,1.2800000000000002,1224.4028212148103
26,18,15.0,3.78,0.8,1.8,1.6,13,12,4,5.590786743164062,0,1.2800000000000002,1820.3691491369966
26,19,15.0,3.78,0.8,1.8,1.6,13,12,4,-32.05977935791016,0,1.2800000000000002,1665.901647692463
26,20,15.0,3.78,0.8,1.8,1.6,13,12,4,3.007801818847656,0,1.2800000000000002,1459.6551230548507
26,21,15.0,3.78,0.8,1.8,1.6,13,12,4,4.120243835449219,0,1.2800000000000002,1503.6048771331618
26,22,15.0,3.78,0.8,1.8,1.6,13,12,4,-24.90904541015625,0,1.2800000000000002,2132.553217358933
26,23,15.0,3.78,0.8,1.8,1.6,13,12,4,-40.70479888916016,0,1.2800000000000002,6374.297230612281
26,24,15.0,3.78,0.8,1.8,1.6,13,12,4,-26.199847412109374,0,1.2800000000000002,14205.489724123026
26,25,15.0,3.78,0.8,1.8,1.6,13,12,4,11.197483825683594,0,1.2800000000000002,2175.3502131787063
26,26,15.0,3.78,0.8,1.8,1.6,13,12,4,3.6150177001953123,0,1.2800000000000002,1208.109778714174
26,27,15.0,3.78,0.8,1.8,1.6,13,12,4,4.342488098144531,0,1.2800000000000002,1520.6796221147338
26,28,15.0,3.78,0.8,1.8,1.6,13,12,4,6.23292236328125,0,1.2800000000000002,2137.8474316590905
26,29,15.0,3.78,0.8,1.8,1.6,13,12,4,-27.182276916503906,0,1.2800000000000002,2652.9226249783815
26,30,15.0,3.78,0.8,1.8,1.6,13,12,4,3.427204895019531,0,1.2800000000000002,1991.0938762466608
26,31,15.0,3.78,0.8,1.8,1.6,13,12,4,3.9023406982421873,0,1.2800000000000002,1733.880865380965
27,0,10.0,3.92,0.8,1.8,1.6,13,12,4,3.1675270080566404,0,1.2800000000000002,1229.495604516558
27,1,10.0,3.92,0.8,1.8,1.6,13,12,4,11.07667236328125,0,1.2800000000000002,1409.0234052735352
27,2,10.0,3.92,0.8,1.8,1.6,13,12,4,8.736664581298829,0,1.2800000000000002,965.4764983001394
27,3,10.0,3.92,0.8,2.0,1.6,14,12,4,7.039982604980469,0,1.2800000000000002,1205.8394054371356
27,4,10.0,3.92,0.8,1.8,1.6,13,12,4,10.274205017089844,0,1.2800000000000002,1157.5402144103168
27,5,10.0,3.92,0.8,1.8,1.6,13,12,4,10.625733184814454,0,1.2800000000000002,1219.5532276963888
27,6,10.0,3.92,0.8,1.8,1.6,13,12,4,4.299458312988281,0,1.2800000000000002,1270.1973082042489
27,7,10.0,3.92,0.8,1.8,1.6,13,12,4,7.89710693359375,0,1.2800000000000002,1158.0362214504296
27,8,10.0,3.92,0.8,1.8,1.6,13,12,4,3.3747833251953123,0,1.2800000000000002,918.7923793000998
27,9,10.0,3.92,0.8,1.8,1.6,13,12,4,8.914444732666016,0,1.2800000000000002,1220.0123444363007
27,10,10.0,3.92,0.8,1.8,1.6,13,12,4,2.3141220092773436,0,1.2800000000000002,937.9402172614306
27,11,10.0,3.92,0.8,1.8,1.6,13,12,4,9.318653869628907,0,1.2800000000000002,1046.0501790807198
27,12,10.0,3.92,0.8,1.8,1.6,13,12,4,2.8385856628417967,0,1.2800000000000002,1043.4408124610313
27,13,10.0,3.92,0.8,1.8,1.6,13,12,4,8.272984313964844,0,1.2800000000000002,1558.7693444915578
27,14,10.0,3.92,0.8,1.8,1.6,13,12,4,9.103035736083985,0,1.2800000000000002,1420.7390475658844
27,15,10.0,3.92,0.8,1.8,1.6,13,12,4,7.865711975097656,0,1.2800000000000002,1071.5612605832691
27,16,10.0,3.92,0.8,1.8,1.6,13,12,4,4.413929748535156,0,1.2800000000000002,1231.9513088250515
27,17,10.0,3.92,0.8,1.8,1.6,13,12,4,7.446575927734375,0,1.2800000000000002,1366.4182577398344
27,18,10.0,3.92,0.8,1.8,1.6,13,12,4,5.7382362365722654,0,1.2800000000000002,766.4002832356824
27,19,10.0,3.92,0.8,1.8,1.6,13,12,4,8.983231353759766,0,1.2800000000000002,918.4129819699594
27,20,10.0,3.92,0.8,1.8,1.6,13,12,4,5.823765563964844,0,1.2800000000000002,1721.5689367354305
27,21,10.0,3.92,0.8,1.8,1.6,13,12,4,9.78448944091797,0,1.2800000000000002,1054.1120868282455
27,22,10.0,3.92,0.8,1.8,1.6,13,12,4,2.5400245666503904,0,1.2800000000000002,884.9763858525487
27,23,10.0,3.92,0.8,1.8,1.6,13,12,4,2.208954620361328,0,1.2800000000000002,1265.3224992552641
27,24,10.0,3.92,0.8,1.8,1.6,13,12,4,6.297844696044922,0,1.2800000000000002,887.1128993632528
27,25,10.0,3.92,0.8,1.8,1.6,13,12,4,3.685963439941406,0,1.2800000000000002,1283.083055269331
27,26,10.0,3.92,0.8,1.8,1.6,13,12,4,9.641144561767579,0,1.2800000000000002,934.256898326232
27,27,10.0,3.92,0.8,1.8,1.6,13,12,4,2.2832763671875,0,1.2800000000000002,986.7195022491761
27,28,10.0,3.92,0.8,1.8,1.6,13,12,4,4.684971618652344,0,1.2800000000000002,1040.3591141004574
27,29,10.0,3.92,0.8,1.8,1.6,13,12,4,9.435387420654298,0,1.2800000000000002,1329.0025178831204
27,30,10.0,3.92,0.8,1.8,1.6,13,12,4,6.03193359375,0,1.2800000000000002,1026.845024177685
27,31,10.0,3.92,0.8,1.8,1.6,13,12,4,9.772057342529298,0,1.2800000000000002,1527.5041994009455
