seed_id,omega,v_f0,d0,thw0,t_crash_orig,t_lead_onset,t_anchor,schedule,glance_end,d_max,prob,no_response,abnormal,crashed,t_onset,rt_vs_anchor,t_impact,v_rel_impact,dv_lead,p_inj,a_f_min,min_gap,a_l_min,t_nr
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 1,7.904161044949687,9.75,0.0017777817777817778,False,False,False,4.7,4.25,,0.0,0.0,0.0,-5.087092940000001,0.18136084365000027,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 1,7.904161044949687,11.25,0.00044444044444044446,False,False,False,4.7,4.25,,0.0,0.0,0.0,-5.087092940000001,0.18136084365000027,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 2,14.582514087255195,3.75,0.002666662666662667,False,False,False,4.800000000000001,4.3500000000000005,,0.0,0.0,0.0,-3.75,0.09069264660000043,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 2,14.582514087255195,5.25,0.004888884888884889,False,False,False,4.800000000000001,4.3500000000000005,,0.0,0.0,0.0,-5.087092940000001,0.09832537895000026,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 2,14.582514087255195,6.75,0.005333345333345333,False,False,False,4.800000000000001,4.3500000000000005,,0.0,0.0,0.0,-5.087092940000001,0.09832537895000026,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 2,14.582514087255195,8.25,0.004888884888884889,False,False,False,4.800000000000001,4.3500000000000005,,0.0,0.0,0.0,-5.087092940000001,0.09832537895000026,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 2,14.582514087255195,9.75,0.0017777817777817778,False,False,False,4.800000000000001,4.3500000000000005,,0.0,0.0,0.0,-5.087092940000001,0.09832537895000026,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 2,14.582514087255195,11.25,0.00044444044444044446,False,False,False,4.800000000000001,4.3500000000000005,,0.0,0.0,0.0,-5.087092940000001,0.09832537895000026,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 3,13.88608188645162,3.75,0.002666662666662667,False,False,False,4.7,4.25,,0.0,0.0,0.0,-3.75,0.17372811130000043,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 3,13.88608188645162,5.25,0.004888884888884889,False,False,False,4.7,4.25,,0.0,0.0,0.0,-5.087092940000001,0.18136084365000027,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 3,13.88608188645162,6.75,0.005333345333345333,False,False,False,4.7,4.25,,0.0,0.0,0.0,-5.087092940000001,0.18136084365000027,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 3,13.88608188645162,8.25,0.004888884888884889,False,False,False,4.7,4.25,,0.0,0.0,0.0,-5.087092940000001,0.18136084365000027,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 3,13.88608188645162,9.75,0.0017777817777817778,False,False,False,4.7,4.25,,0.0,0.0,0.0,-5.087092940000001,0.18136084365000027,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 3,13.88608188645162,11.25,0.00044444044444044446,False,False,False,4.7,4.25,,0.0,0.0,0.0,-5.087092940000001,0.18136084365000027,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 4,14.104486228043271,3.75,0.002666662666662667,False,False,False,3.9000000000000004,3.45,,0.0,0.0,0.0,-3.75,0.8380118289000005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 4,14.104486228043271,5.25,0.004888884888884889,False,False,False,3.9000000000000004,3.45,,0.0,0.0,0.0,-5.087092940000001,0.8456445612500003,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 4,14.104486228043271,6.75,0.005333345333345333,False,False,False,3.9000000000000004,3.45,,0.0,0.0,0.0,-5.087092940000001,0.8456445612500003,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 4,14.104486228043271,8.25,0.004888884888884889,False,False,False,3.9000000000000004,3.45,,0.0,0.0,0.0,-5.087092940000001,0.8456445612500003,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 4,14.104486228043271,9.75,0.0017777817777817778,False,False,False,3.9000000000000004,3.45,,0.0,0.0,0.0,-5.087092940000001,0.8456445612500003,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 4,14.104486228043271,11.25,0.00044444044444044446,False,False,False,3.9000000000000004,3.45,,0.0,0.0,0.0,-5.087092940000001,0.8456445612500003,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,process draw 5,8.393093787188223,3.75,0.002666662666662667,False,False,True,,,5.050000000000001,0.830354647,0.4151773235,0.002366040110097411,0.0,-0.021551219574999614,0.0,-0.10000000000000053
